-2480118.985	-6542342.625	-459533.67	-0.81445	0.82418	-7.45166
-2480932.003	-6541514.648	-466985.0773	-0.81158	0.83176	-7.45112
-2481742.149	-6540679.097	-474435.9425	-0.80871	0.83933	-7.45057
-2482549.422	-6539835.973	-481886.2567	-0.80583	0.8469	-7.45002
-2483353.821	-6538985.277	-489336.0121	-0.80296	0.85447	-7.44946
-2484155.344	-6538127.011	-496785.1988	-0.80008	0.86204	-7.44888
-2484953.991	-6537261.175	-504233.809	-0.79721	0.86961	-7.4483
-2485749.762	-6536387.77	-511681.8338	-0.79433	0.87718	-7.44771
-2486542.654	-6535506.798	-519129.2646	-0.79145	0.88475	-7.44711
-2487332.667	-6534618.259	-526576.0928	-0.78857	0.89232	-7.44651
-2488119.801	-6533722.154	-534022.3097	-0.78569	0.89988	-7.44589
-2488904.054	-6532818.485	-541467.9068	-0.78281	0.90744	-7.44527
-2489685.426	-6531907.253	-548912.875	-0.77993	0.91501	-7.44464
-2490463.915	-6530988.459	-556357.2062	-0.77705	0.92257	-7.44399
-2491239.521	-6530062.103	-563800.8913	-0.77416	0.93013	-7.44334
-2492012.242	-6529128.187	-571243.9221	-0.77128	0.93769	-7.44268
-2492782.079	-6528186.712	-578686.2899	-0.76839	0.94525	-7.44202
-2493549.029	-6527237.679	-586127.9858	-0.7655	0.9528	-7.44134
-2494313.093	-6526281.09	-593569.0011	-0.76262	0.96036	-7.44066
-2495074.269	-6525316.945	-601009.328	-0.75973	0.96792	-7.43996
-2495832.557	-6524345.246	-608448.9567	-0.75684	0.97547	-7.43926
-2496587.955	-6523365.993	-615887.8792	-0.75395	0.98302	-7.43855
-2497340.462	-6522379.188	-623326.0868	-0.75106	0.99057	-7.43783
-2498090.079	-6521384.832	-630763.5709	-0.74817	0.99812	-7.4371
-2498836.803	-6520382.927	-638200.3225	-0.74528	1.00567	-7.43637
-2499580.635	-6519373.473	-645636.3337	-0.74238	1.01322	-7.43562
-2500321.573	-6518356.472	-653071.5953	-0.73949	1.02077	-7.43487
-2501059.616	-6517331.924	-660506.0986	-0.73659	1.02831	-7.43411
-2501794.764	-6516299.832	-667939.8354	-0.7337	1.03586	-7.43333
-2502527.016	-6515260.196	-675372.7968	-0.7308	1.0434	-7.43255
-2503256.371	-6514213.017	-682804.9741	-0.7279	1.05094	-7.43177
-2503982.827	-6513158.297	-690236.3592	-0.72501	1.05848	-7.43097
-2504706.385	-6512096.038	-697666.9429	-0.72211	1.06602	-7.43016
-2505427.044	-6511026.239	-705096.7166	-0.71921	1.07356	-7.42935
-2506144.802	-6509948.903	-712525.6725	-0.71631	1.0811	-7.42853
-2506859.659	-6508864.031	-719953.8006	-0.7134	1.08863	-7.4277
-2507571.614	-6507771.625	-727381.0933	-0.7105	1.09617	-7.42686
-2508280.666	-6506671.684	-734807.5418	-0.7076	1.1037	-7.42601
-2508986.814	-6505564.212	-742233.1372	-0.70469	1.11123	-7.42515
-2509690.058	-6504449.208	-749657.871	-0.70179	1.11876	-7.42428
-2510390.397	-6503326.675	-757081.735	-0.69888	1.12629	-7.42341
-2511087.829	-6502196.614	-764504.7201	-0.69598	1.13382	-7.42253
-2511782.355	-6501059.025	-771926.8175	-0.69307	1.14134	-7.42164
-2512473.973	-6499913.912	-779348.0192	-0.69016	1.14887	-7.42073
-2513162.683	-6498761.273	-786768.3163	-0.68725	1.15639	-7.41983
-2513848.484	-6497601.113	-794187.7003	-0.68434	1.16392	-7.41891
-2514531.374	-6496433.43	-801606.1624	-0.68143	1.17144	-7.41798
-2515211.354	-6495258.228	-809023.6939	-0.67852	1.17896	-7.41705
-2515888.423	-6494075.507	-816440.2867	-0.67561	1.18647	-7.4161
-2516562.579	-6492885.268	-823855.9318	-0.6727	1.19399	-7.41515
-2517233.822	-6491687.514	-831270.6206	-0.66978	1.2015	-7.41419
-2517902.151	-6490482.245	-838684.3447	-0.66687	1.20902	-7.41322
-2518567.565	-6489269.463	-846097.0952	-0.66395	1.21653	-7.41224
-2519230.065	-6488049.17	-853508.8636	-0.66104	1.22404	-7.41126
-2519889.648	-6486821.367	-860919.6417	-0.65812	1.23155	-7.41026
-2520546.314	-6485586.055	-868329.4203	-0.65521	1.23906	-7.40926
-2521200.063	-6484343.235	-875738.1912	-0.65229	1.24657	-7.40825
-2521850.893	-6483092.91	-883145.9459	-0.64937	1.25407	-7.40723
-2522498.805	-6481835.081	-890552.6752	-0.64645	1.26157	-7.4062
-2523143.796	-6480569.749	-897958.3711	-0.64353	1.26908	-7.40516
-2523785.867	-6479296.916	-905363.0248	-0.64061	1.27658	-7.40411
-2524425.017	-6478016.583	-912766.6278	-0.63769	1.28408	-7.40306
-2525061.245	-6476728.752	-920169.1712	-0.63476	1.29157	-7.402
-2525694.55	-6475433.424	-927570.647	-0.63184	1.29907	-7.40092
-2526324.931	-6474130.601	-934971.0461	-0.62892	1.30656	-7.39984
-2526952.389	-6472820.284	-942370.3601	-0.62599	1.31406	-7.39875
-2527576.921	-6471502.475	-949768.5805	-0.62307	1.32155	-7.39765
-2528198.528	-6470177.176	-957165.6985	-0.62014	1.32904	-7.39655
-2528817.209	-6468844.388	-964561.7055	-0.61722	1.33653	-7.39543
-2529432.963	-6467504.112	-971956.5934	-0.61429	1.34401	-7.39431
-2530045.789	-6466156.351	-979350.353	-0.61136	1.3515	-7.39318
-2530655.686	-6464801.106	-986742.9761	-0.60843	1.35898	-7.39204
-2531262.655	-6463438.377	-994134.4541	-0.6055	1.36646	-7.39089
-2531866.694	-6462068.168	-1001524.778	-0.60257	1.37394	-7.38973
-2532467.802	-6460690.48	-1008913.94	-0.59964	1.38142	-7.38856
-2533065.979	-6459305.314	-1016301.931	-0.59671	1.3889	-7.38739
-2533661.225	-6457912.672	-1023688.743	-0.59378	1.39637	-7.3862
-2534253.538	-6456512.556	-1031074.367	-0.59084	1.40385	-7.38501
-2534842.918	-6455104.967	-1038458.794	-0.58791	1.41132	-7.38381
-2535429.364	-6453689.906	-1045842.016	-0.58498	1.41879	-7.3826
-2536012.876	-6452267.377	-1053224.024	-0.58204	1.42626	-7.38138
-2536593.452	-6450837.379	-1060604.81	-0.57911	1.43372	-7.38016
-2537171.093	-6449399.916	-1067984.365	-0.57617	1.44119	-7.37892
-2537745.797	-6447954.988	-1075362.681	-0.57323	1.44865	-7.37768
-2538317.564	-6446502.598	-1082739.749	-0.5703	1.45611	-7.37643
-2538886.394	-6445042.746	-1090115.56	-0.56736	1.46357	-7.37516
-2539452.285	-6443575.436	-1097490.106	-0.56442	1.47103	-7.37389
-2540015.237	-6442100.668	-1104863.379	-0.56148	1.47849	-7.37262
-2540575.249	-6440618.445	-1112235.37	-0.55854	1.48594	-7.37133
-2541132.321	-6439128.767	-1119606.069	-0.5556	1.4934	-7.37004
-2541686.452	-6437631.637	-1126975.47	-0.55266	1.50085	-7.36873
-2542237.642	-6436127.057	-1134343.563	-0.54972	1.5083	-7.36742
-2542785.889	-6434615.029	-1141710.34	-0.54677	1.51575	-7.3661
-2543331.194	-6433095.553	-1149075.791	-0.54383	1.52319	-7.36477
-2543873.555	-6431568.633	-1156439.91	-0.54089	1.53064	-7.36343
-2544412.973	-6430034.269	-1163802.686	-0.53794	1.53808	-7.36209
-2544949.445	-6428492.464	-1171164.112	-0.535	1.54552	-7.36073
